0 0 0 0 0 0
1.5708 0 0 1.5708 0 0
3.1416 0 0 3.1416 0 0
4.7123 0 0 4.7123 0 0
6.283 0 0 6.283 0 0
7.8537 0 0 7.8537 0 0
9.4242 0 0 9.4242 0 0
10.995 0 0 10.995 0 0
12.565 0 0 12.565 0 0
14.135 0 0 14.135 0 0
15.705 0 0 15.705 0 0
17.275 0 0 17.275 0 0
18.845 0 0 18.845 0 0
20.415 0 0 20.415 0 0
21.984 0 0 21.984 0 0
23.553 0 0 23.553 0 0
25.122 0 0 25.122 0 0
26.691 0 0 26.691 0 0
28.259 0 0 28.259 0 0
29.827 0 0 29.827 0 0
31.395 0 0 31.395 0 0
32.963 0 0 32.963 0 0
34.53 0 0 34.53 0 0
36.097 0 0 36.097 0 0
37.663 0 0 37.663 0 0
39.23 0 0 39.23 0 0
40.795 0 0 40.795 0 0
42.361 0 0 42.361 0 0
43.926 0 0 43.926 0 0
45.49 0 0 45.49 0 0
47.054 0 0 47.054 0 0
48.618 0 0 48.618 0 0
50.181 0 0 50.181 0 0
51.743 0 0 51.743 0 0
53.306 0 0 53.306 0 0
54.867 0 0 54.867 0 0
56.428 0 0 56.428 0 0
57.989 0 0 57.989 0 0
59.549 0 0 59.549 0 0
61.108 0 0 61.108 0 0
62.667 0 0 62.667 0 0
64.225 0 0 64.225 0 0
65.782 0 0 65.782 0 0
67.339 0 0 67.339 0 0
68.895 0 0 68.895 0 0
70.451 0 0 70.451 0 0
72.005 0 0 72.005 0 0
73.559 0 0 73.559 0 0
75.113 0 0 75.113 0 0
76.665 0 0 76.665 0 0
78.217 0 0 78.217 0 0
79.768 0 0 79.768 0 0
81.319 0 0 81.319 0 0
82.868 0 0 82.868 0 0
84.417 0 0 84.417 0 0
85.965 0 0 85.965 0 0
87.512 0 0 87.512 0 0
89.058 0 0 89.058 0 0
90.603 0 0 90.603 0 0
92.147 0 0 92.147 0 0
93.691 0 0 93.691 0 0
95.233 0 0 95.233 0 0
96.775 0 0 96.775 0 0
98.315 0 0 98.315 0 0
99.855 0 0 99.855 0 0
101.39 0 0 101.39 0 0
102.93 0 0 102.93 0 0
104.47 0 0 104.47 0 0
106 0 0 106 0 0
107.54 0 0 107.54 0 0
109.07 0 0 109.07 0 0
110.6 0 0 110.6 0 0
112.14 0 0 112.14 0 0
113.67 0 0 113.67 0 0
115.19 0 0 115.19 0 0
116.72 0 0 116.72 0 0
118.25 0 0 118.25 0 0
119.78 0 0 119.78 0 0
121.3 0 0 121.3 0 0
122.82 0 0 122.82 0 0
124.34 0 0 124.34 0 0
125.87 0 0 125.87 0 0
127.39 0 0 127.39 0 0
128.9 0 0 128.9 0 0
130.42 0 0 130.42 0 0
131.94 0 0 131.94 0 0
133.45 0 0 133.45 0 0
134.96 0 0 134.96 0 0
136.48 0 0 136.48 0 0
137.99 0 0 137.99 0 0
139.5 0 0 139.5 0 0
141 0 0 141 0 0
142.51 0 0 142.51 0 0
144.01 0 0 144.01 0 0
145.52 0 0 145.52 0 0
147.02 0 0 147.02 0 0
148.52 0 0 148.52 0 0
150.02 0 0 150.02 0 0
151.52 0 0 151.52 0 0
153.01 0 0 153.01 0 0
154.51 0 0 154.51 0 0
156 0 0 156 0 0
157.49 0 0 157.49 0 0
158.98 0 0 158.98 0 0
160.47 0 0 160.47 0 0
161.96 0 0 161.96 0 0
163.44 0 0 163.44 0 0
164.93 0 0 164.93 0 0
166.41 0 0 166.41 0 0
167.89 0 0 167.89 0 0
169.37 0 0 169.37 0 0
170.85 0 0 170.85 0 0
172.32 0 0 172.32 0 0
173.8 0 0 173.8 0 0
175.27 0 0 175.27 0 0
176.74 0 0 176.74 0 0
178.21 0 0 178.21 0 0
179.67 0 0 179.67 0 0
181.14 0 0 181.14 0 0
182.6 0 0 182.6 0 0
184.06 0 0 184.06 0 0
185.52 0 0 185.52 0 0
186.98 0 0 186.98 0 0
188.44 0 0 188.44 0 0
189.89 0 0 189.89 0 0
191.34 0 0 191.34 0 0
192.79 0 0 192.79 0 0
194.24 0 0 194.24 0 0
195.69 0 0 195.69 0 0
197.13 0 0 197.13 0 0
198.57 0 0 198.57 0 0
200.01 0 0 200.01 0 0
201.45 0 0 201.45 0 0
202.89 0 0 202.89 0 0
204.32 0 0 204.32 0 0
205.76 0 0 205.76 0 0
207.19 0 0 207.19 0 0
208.62 0 0 208.62 0 0
210.04 0 0 210.04 0 0
211.47 0 0 211.47 0 0
212.89 0 0 212.89 0 0
214.31 0 0 214.31 0 0
215.73 0 0 215.73 0 0
217.14 0 0 217.14 0 0
218.56 0 0 218.56 0 0
219.97 0 0 219.97 0 0
221.38 0 0 221.38 0 0
222.79 0 0 222.79 0 0
224.19 0 0 224.19 0 0
225.59 0 0 225.59 0 0
227 0 0 227 0 0
228.39 0 0 228.39 0 0
229.79 0 0 229.79 0 0
231.18 0 0 231.18 0 0
232.58 0 0 232.58 0 0
233.96 0 0 233.96 0 0
235.35 0 0 235.35 0 0
236.74 0 0 236.74 0 0
238.12 0 0 238.12 0 0
239.5 0 0 239.5 0 0
240.88 0 0 240.88 0 0
242.25 0 0 242.25 0 0
243.63 0 0 243.63 0 0
245 0 0 245 0 0
246.36 0 0 246.36 0 0
