-0.866635 -0.043503 -0.497043 133591
-0.496277 -0.0277001 0.867722 -229061
-0.0515169 0.998669 0.00241678 -415.915
0 0 0 1
29894.5 0 0 2080.24
0 30000 0 -529.153
0 0 5000 263002
0 0 0 1
-0.863731 0.00593684 0.503917 -125717
0.503905 -0.00340656 0.863752 -215559
0.00684461 0.999976 -4.8571e-005 415.915
0 0 0 1
29663.1 0 0 35.5674
0 30000 0 11.8415
0 0 5000 248804
0 0 0 1
0 0 0 0
