0.0000000	0.0000000	0.0000000	3.0000000	-3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000027	0.0761503	-0.0000008	0.0912501	-0.0000185	0.0755871	-0.0000119	0.0918117	-0.0000057	0.0915124	-0.0000040	0.0749858	-0.0000094	0.0710502	-0.0000220	0.0956662	13837.0351721	3736.4710010	2243.1467347	-2501.9378530	-2284.4109466	2791.7618225	11225.3584641	403.7613498
0.0000000	0.0000000	0.0000000	1.5000000	-3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000007	0.0756211	-0.0000016	0.0908311	-0.0000188	0.0811431	-0.0000101	0.0853096	-0.0000048	0.0916327	-0.0000019	0.0752927	-0.0000112	0.0772568	-0.0000239	0.0898860	-30932.6093941	-24147.3206671	1358.3327797	-2516.6782325	-2274.8257430	1377.5578142	14184.2222657	479.2502270
0.0000000	0.0000000	0.0000000	0.0000000	-3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000031	0.0750530	-0.0000006	0.0904068	-0.0000182	0.0866555	-0.0000102	0.0788027	-0.0000052	0.0917990	-0.0000052	0.0756092	-0.0000107	0.0837011	-0.0000210	0.0839282	-5183.3802843	-8080.0983639	1044.1488678	-2535.1137258	-2270.2776688	-62.6126988	12374.4562931	527.2608912
0.0000000	0.0000000	0.0000000	-1.5000000	-3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000011	0.0746848	-0.0000002	0.0902668	-0.0000206	0.0923382	-0.0000114	0.0726110	-0.0000055	0.0920957	-0.0000050	0.0759901	-0.0000111	0.0903055	-0.0000205	0.0780001	5984.2408865	20339.9922981	271.0345343	-2558.0208285	-2271.6959582	-1501.2568479	12079.1587067	563.6825733
0.0000000	0.0000000	0.0000000	-3.0000000	-3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000006	0.0742586	-0.0000005	0.0900962	-0.0000206	0.0978904	-0.0000078	0.0664611	-0.0000061	0.0923581	-0.0000029	0.0763052	-0.0000121	0.0969070	-0.0000197	0.0719798	-8103.3853830	-6238.0159384	-1821.8592114	-2585.1495992	-2278.0998795	-2934.3954786	16344.7300857	590.3478986
0.0000000	0.0000000	0.0000000	3.0000000	-1.5000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000016	0.0739071	-0.0000022	0.0886354	-0.0000168	0.0734372	-0.0000117	0.0891085	-0.0000050	0.0852398	-0.0000039	0.0811186	-0.0000089	0.0707964	-0.0000233	0.0957773	-10294.5348244	-16736.1823771	3276.3545400	-2539.8790778	-870.4631373	2818.8927987	11018.1455896	406.0523901
0.0000000	0.0000000	0.0000000	1.5000000	-1.5000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000020	0.0735242	-0.0000010	0.0883810	-0.0000171	0.0788838	-0.0000109	0.0830163	-0.0000043	0.0855480	-0.0000056	0.0816498	-0.0000115	0.0771437	-0.0000238	0.0902726	9375.9471475	-2908.2436049	913.3492511	-2554.5086765	-859.3133357	1411.6948350	13994.8959589	488.9194237
0.0000000	0.0000000	0.0000000	0.0000000	-1.5000000	3.0000000	0.0000000	0.0000000	0.0000000	0.0000004	0.0730177	-0.0000025	0.0880192	-0.0000180	0.0842231	-0.0000097	0.0768095	-0.0000038	0.0858607	-0.0000058	0.0821474	-0.0000106	0.0836969	-0.0000207	0.0845314	20656.4832221	-11188.7039989	735.6655423	-2572.8379195	-854.2730842	-20.4033066	11371.8234630	549.8716812
0.0000000	0.0000000	0.0000000	-1.5000000	-1.5000000	3.0000000	0.0000000	0.0000000	0.0000000	0.0000002	0.0727258	-0.0000012	0.0879702	-0.0000193	0.0897632	-0.0000080	0.0709293	-0.0000052	0.0861553	-0.0000038	0.0825755	-0.0000121	0.0903214	-0.0000198	0.0786270	5229.3382654	416.8881685	-1473.8056011	-2596.8531335	-856.1575897	-1454.8848545	14183.8566078	589.6643839
0.0000000	0.0000000	0.0000000	-3.0000000	-1.5000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000002	0.0723493	-0.0000016	0.0878612	-0.0000193	0.0951602	-0.0000087	0.0650466	-0.0000042	0.0863651	-0.0000052	0.0828757	-0.0000123	0.0969203	-0.0000195	0.0725398	-29023.5657182	-19064.9243775	-1341.8569684	-2625.5420062	-863.8439148	-2889.0985102	13326.6066559	612.8299244
0.0000000	0.0000000	0.0000000	3.0000000	0.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000007	0.0720243	-0.0000000	0.0863527	-0.0000156	0.0716472	-0.0000117	0.0867281	-0.0000041	0.0789809	-0.0000049	0.0874638	-0.0000100	0.0706854	-0.0000232	0.0959803	-10854.3126017	491.2317164	2820.8479899	-2567.0811661	566.4710386	2834.2582611	9626.3651613	412.1116890
