4000.000000 -2000.000000 4000.000000 18014.801361 22953.038813
2500.000000 -2000.000000 4000.000000 18042.239228 21511.186841
1000.000000 -2000.000000 4000.000000 18065.829511 20027.095502
-500.000000 -2000.000000 4000.000000 18083.645376 18537.731365
-2000.000000 -2000.000000 4000.000000 18096.456076 17048.058226
4000.000000 -500.000000 4000.000000 19504.539596 22999.381055
2500.000000 -500.000000 4000.000000 19533.701998 21568.413589
1000.000000 -500.000000 4000.000000 19557.961789 20099.210418
-500.000000 -500.000000 4000.000000 19575.679129 18615.624652
-2000.000000 -500.000000 4000.000000 19587.640805 17122.567495
4000.000000 1000.000000 4000.000000 21019.305511 23035.405605
2500.000000 1000.000000 4000.000000 21043.206250 21608.568623
1000.000000 1000.000000 4000.000000 21064.600036 20152.671031
-500.000000 1000.000000 4000.000000 21083.065605 18678.213261
-2000.000000 1000.000000 4000.000000 21099.313297 17176.089115
4000.000000 2500.000000 4000.000000 22537.482894 23073.538561
2500.000000 2500.000000 4000.000000 22550.741504 21641.271883
1000.000000 2500.000000 4000.000000 22566.138132 20186.293779
-500.000000 2500.000000 4000.000000 22585.374123 18715.652615
-2000.000000 2500.000000 4000.000000 22609.950142 17198.452085
4000.000000 4000.000000 4000.000000 24045.308144 23101.534396
2500.000000 4000.000000 4000.000000 24054.730164 21654.564662
1000.000000 4000.000000 4000.000000 24068.263373 20190.590691
-500.000000 4000.000000 4000.000000 24082.759306 18716.211187
-2000.000000 4000.000000 4000.000000 24105.742110 17200.143780
4000.000000 -2000.000000 2500.000000 18052.314732 22941.010017
2500.000000 -2000.000000 2500.000000 18078.357287 21488.617348
1000.000000 -2000.000000 2500.000000 18102.202706 20023.506034
-500.000000 -2000.000000 2500.000000 18119.142052 18551.552528
-2000.000000 -2000.000000 2500.000000 18131.405503 17080.342246
4000.000000 -500.000000 2500.000000 19551.614374 22977.562256
2500.000000 -500.000000 2500.000000 19579.949518 21537.455920
1000.000000 -500.000000 2500.000000 19602.975667 20086.372326
-500.000000 -500.000000 2500.000000 19620.330307 18621.052011
-2000.000000 -500.000000 2500.000000 19632.327765 17146.637228
4000.000000 1000.000000 2500.000000 21047.816510 23013.284255
2500.000000 1000.000000 2500.000000 21069.818764 21577.374233
1000.000000 1000.000000 2500.000000 21090.376234 20138.625451
-500.000000 1000.000000 2500.000000 21108.943517 18681.646699
-2000.000000 1000.000000 2500.000000 21125.576434 17199.063266
4000.000000 2500.000000 2500.000000 22545.771803 23049.717687
2500.000000 2500.000000 2500.000000 22557.426331 21609.205800
1000.000000 2500.000000 2500.000000 22572.321137 20171.702759
-500.000000 2500.000000 2500.000000 22590.840953 18718.093404
-2000.000000 2500.000000 2500.000000 22615.335398 17220.861768
4000.000000 4000.000000 2500.000000 24055.734908 23082.092144
2500.000000 4000.000000 2500.000000 24063.404334 21626.077796
1000.000000 4000.000000 2500.000000 24075.905431 20179.907657
-500.000000 4000.000000 2500.000000 24093.558753 18723.352275
