-0.999887 -0.0085153 -0.0123867 1443.05
-0.0123863 -0.000105484 0.999923 -116491
-0.00851594 0.999964 -1.55939e-018 -1132.6
0 0 0 1
4927.19 0 0 -489.145
0 5000 0 521.698
0 0 20000 27101.9
0 0 0 1
2.7185e-008 6.87459e-008 1 -131196
1 -6.13906e-005 -3.46945e-018 -0.0163639
6.13367e-005 1 0 1132.6
0 0 0 1
4883.47 0 0 -428.758
0 5000 0 -277.762
0 0 20000 31994
0 0 0 1
