0.184718002430932	0	0	1	-0.896274313003587	0.212056242615145
1	-0.781011272722935	0.901514950958085	1	-0.862400264527924	0.324144184257765
1	-1.80158854953292	0.927074364567049	1	-1.73861123560124	0.916737797781916
