0.234240813288399	0	0	1	-0.781802868376466	0.164525781735577
1	-0.719579238410022	0.925162886542277	1	-0.702369974662597	0.269573512652799
1	-1.78425515761833	0.937156878485833	1	-1.71313542807166	0.91204189088405
