-0.999786 -0.0123218 -0.0166516 1930.82
-0.0166504 -0.000205198 0.999861 -115939
-0.0123235 0.999924 8.35174e-019 680.965
0 0 0 1
4895.22 0 0 -77.3813
0 5000 0 -204.611
0 0 20000 27704.1
0 0 0 1
-7.5676e-010 5.6188e-010 1 -140551
0.999651 0.0264168 -3.46945e-018 0.0364963
-0.0264168 0.999651 4.33681e-019 -680.965
0 0 0 1
4973.63 0 0 -9.32605
0 5000 0 -31.6391
0 0 20000 35846.7
0 0 0 1
0 0 0 0
