     -24.00000      -24.00000   8.412826E-15       6.703325      -6.657913     -0.3903542      -0.000000       0.000000       0.000000   -6.647839E-5   4.649381E-11    4.007165E-5      -0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000   0.0003760638   0.0004590913   0.0005967885   0.0002471422      0.2788928     0.02843643      0.2814346     0.02666735       11598.91      -24408.70      -13842.71      -4951.345   -7.686083E-8   -1.976459E-7   -5.484615E-7    6.025663E-7    8.314886E-6    7.670269E-7   -1.007805E-5   -8.479209E-7       10441.21      -14529.12      -1115.809      -2012.455    3.449938E-6    1.597437E-6    4.345975E-6    3.401892E-7    2.219808E-5    4.616805E-6    2.544697E-5    3.330638E-6       1341.402       2194.195      -936.1158      -214.7708
     -22.73684      -24.00000   1.546141E-14       6.703325      -6.310401     -0.3699373      -0.000000       0.000000       0.000000   -6.647839E-5   4.649381E-11    4.007165E-5      -0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000   0.0003703777   0.0004674131   0.0005976579   0.0002490480      0.2730678     0.03492364      0.2820539     0.02671419       10678.57      -23677.45      -13822.37      -4873.314   -3.167547E-7    1.899456E-7   -2.549768E-7    6.348255E-7    1.058792E-5    1.525247E-7   -1.009685E-5   -1.544107E-6       12534.09      -19193.89      -552.8655      -1590.693   -1.594017E-9    1.995004E-8    9.680920E-8   -5.256212E-7    3.041943E-7   -2.766891E-7    1.825468E-6    1.089401E-6       1284.176      -1889.351       623.2902      -417.8847
     -21.47368      -24.00000   1.568878E-14       6.703325      -5.962422     -0.3494998      -0.000000       0.000000       0.000000   -6.647839E-5   4.649381E-11    4.007165E-5      -0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000   0.0003654716   0.0004752888   0.0005990487   0.0002506492      0.2672830     0.04146603      0.2827475     0.02677527       9785.078      -22920.96      -13825.53      -4801.808   -3.163917E-7   -3.728373E-8   -1.577981E-7    5.360134E-7    1.200915E-5    9.520233E-7   -9.443842E-6   -1.323007E-6       13072.34      -18001.65       28.68498      -1834.013    2.499503E-7   -1.013001E-7    3.960064E-8   -2.410162E-7    1.014266E-6   -9.029989E-8    8.411891E-7    7.902701E-7       2110.354      -805.4042       477.5707      -182.3039
     -18.94737      -24.00000   1.796252E-14       6.703325      -5.265163     -0.3085673      -0.000000       0.000000       0.000000   -6.647839E-5   4.649381E-11    4.007165E-5      -0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000   0.0003590264   0.0004933910   0.0006075022   0.0002535964      0.2557936     0.05474840      0.2844125     0.02690523       8033.567      -21355.25      -13950.05      -4672.928   -7.579876E-7    1.202295E-7   -3.316026E-7    9.125193E-7    1.113427E-5    7.324538E-7   -1.002857E-5   -1.314803E-6       13315.83      -17511.82      -131.9757      -1613.899   -4.593919E-9    7.570813E-8    3.896103E-7   -4.451016E-7   -1.763046E-7    6.691914E-7    5.887989E-7    1.012082E-6       2994.000       2045.367       889.4153      -215.7584
     -16.42105      -24.00000   1.944045E-14       6.703325      -4.566337     -0.2675658      -0.000000       0.000000       0.000000   -6.647839E-5   4.649381E-11    4.007165E-5      -0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000   0.0003645650   0.0005195420   0.0006353789   0.0002572938      0.2433336     0.06820478      0.2853616     0.02695348       6418.539      -19540.27      -14398.93      -4585.184   -3.438732E-7    8.072638E-8   -4.258638E-7    9.054756E-7    9.649525E-6    2.406177E-7   -9.247649E-6   -2.211750E-6       12875.59      -17310.27      -1219.676      -1448.105    7.123816E-8    4.200984E-8    2.150906E-7   -1.052377E-8    4.843691E-7   -8.659152E-7    1.110324E-6    6.975603E-7       1141.094       3332.782      -322.2816      -553.1896
     -13.89474      -24.00000   1.625722E-14       6.703325      -3.866146     -0.2265041      -0.000000       0.000000       0.000000   -6.647839E-5   4.649381E-11    4.007165E-5      -0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000   0.0004149040   0.0005791862   0.0007347431   0.0002662947      0.2304757     0.08187416      0.2861285     0.02699837       5259.797      -16991.28      -15757.23      -4614.203   -9.416194E-8   -1.314564E-7    5.753920E-7    9.081798E-7    9.645893E-6   -6.714454E-7   -9.406693E-6   -2.100884E-6       13590.19      -18078.26      -2497.577      -1632.342    2.403380E-7   -1.832266E-7   -2.150766E-7   -2.481002E-7    1.440651E-6    1.946476E-8    5.328902E-7   -5.223642E-8       1614.294      -524.5408       1411.208      -226.4942
     -11.36842      -24.00000   1.864464E-14       6.703325      -3.164798     -0.1853913      -0.000000       0.000000       0.000000   -6.647839E-5   4.649381E-11    4.007165E-5      -0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000   0.0005317589   0.0006925405   0.0009480127   0.0002857523      0.2173646     0.09570302      0.2867978     0.02704871       4492.580      -13782.12      -17846.39      -4734.385    2.364404E-8   -1.938598E-7    3.854740E-7    7.955134E-7    9.417612E-6    1.088945E-6   -1.083211E-5   -2.536317E-6       10592.35      -18260.93      -1006.331      -1539.888   -2.854588E-7   -1.741841E-7    1.928912E-7   -2.126559E-7    6.376624E-7    4.697229E-7    9.752489E-7    3.187844E-8       1196.475       279.3576      -2614.425      -119.5925
     -8.842105      -24.00000   1.705303E-14       6.703325      -2.462498     -0.1442368      -0.000000       0.000000       0.000000   -6.647839E-5   4.649381E-11    4.007165E-5      -0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000   0.0007481497   0.0008952275    0.001327795   0.0003215678      0.2039946      0.1095552      0.2872263     0.02709980       3842.909      -10284.87      -20134.62      -4875.485   -6.945824E-7   -3.808022E-7    1.493319E-6    1.084295E-6    9.136772E-6    2.178923E-7   -9.945547E-6   -3.096146E-6       12601.82      -17507.80      -1048.048      -1585.927   -1.448344E-7   -5.217478E-8   -5.051136E-7   -6.198058E-8    3.496010E-8    1.352247E-6    7.967482E-9   -3.541966E-8       40.52295       3362.941      -220.2092      -404.1333
     -6.315790      -24.00000   1.807621E-14       6.703325      -1.759458     -0.1030496      -0.000000       0.000000       0.000000   -6.647839E-5   4.649381E-11    4.007165E-5      -0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    0.001196893    0.001339273    0.002143996   0.0004047282      0.1905614      0.1234748      0.2876738     0.02713677       3102.286      -6851.193      -21666.13      -3383.312    6.999270E-7   -1.331031E-7   -3.541921E-7    7.804699E-7    7.509734E-6    5.129125E-7   -8.800109E-6   -3.518933E-6       9199.257      -14740.82      -1253.831      -1001.754    3.263135E-7   -3.309842E-7    5.828718E-7   -2.724026E-7   -1.077505E-6    3.369643E-7    8.851679E-7   -4.264913E-7       819.2707       4975.191      -1461.613      -253.0187
     -3.789474      -24.00000   1.449507E-14       6.703325      -1.055887    -0.06183910      -0.000000       0.000000       0.000000   -6.647839E-5   4.649381E-11    4.007165E-5      -0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    0.002569695    0.002758908    0.004675704   0.0006772575      0.1770576      0.1373031      0.2879764     0.02715886       2142.789      -3690.015      -22865.50      -1534.963   -1.775990E-6    3.294651E-7    5.442024E-7    2.940180E-7    7.496359E-6    7.118997E-7   -8.525366E-6   -2.855311E-6       11685.09      -12267.07      -2170.874      -1199.894    7.738023E-7   -2.919558E-7   -7.138846E-7   -4.933657E-8   -6.206699E-7   -3.621172E-7    9.120774E-8   -5.689466E-7      -213.8434       3755.097      -1446.213      -92.09697
