-16500.000000 -16500.000000 -16500.000000 8499.957777 7799.561456
-16500.000000 -16500.000000 -12125.000000 8494.089466 7097.028915
-16500.000000 -16500.000000 -7750.000000 8484.562007 6393.175599
-16500.000000 -16500.000000 1000.000000 8465.392298 4988.722357
-16500.000000 -16500.000000 9750.000000 8458.563644 3599.219600
-16500.000000 -16500.000000 18500.000000 8459.749271 2198.691211
-16500.000000 -7750.000000 -16500.000000 8234.627239 7955.744055
-16500.000000 -7750.000000 -7750.000000 8217.933070 6494.344578
-16500.000000 -7750.000000 1000.000000 8199.455000 5033.801999
-16500.000000 -7750.000000 9750.000000 8196.384335 3586.582492
-16500.000000 -7750.000000 18500.000000 8200.883103 2125.893372
-16500.000000 1000.000000 -16500.000000 7945.773045 8125.332329
-16500.000000 1000.000000 -7750.000000 7929.520367 6603.828387
-16500.000000 1000.000000 1000.000000 7911.243682 5082.562778
-16500.000000 1000.000000 9750.000000 7912.481598 3572.067364
-16500.000000 1000.000000 18500.000000 7919.128691 2046.370622
-16500.000000 9750.000000 -16500.000000 7629.789011 8310.281978
-16500.000000 9750.000000 -7750.000000 7614.047041 6722.897144
-16500.000000 9750.000000 1000.000000 7594.229090 5135.475988
-16500.000000 9750.000000 9750.000000 7597.554270 3557.766802
-16500.000000 9750.000000 18500.000000 7605.292141 1962.173667
-16500.000000 18500.000000 -16500.000000 7282.324476 8511.613068
-16500.000000 18500.000000 -7750.000000 7265.708290 6852.733086
-16500.000000 18500.000000 1000.000000 7245.210377 5192.739526
-16500.000000 18500.000000 9750.000000 7248.496242 3542.944960
-16500.000000 18500.000000 18500.000000 7256.794694 1874.324935
-7750.000000 -16500.000000 -16500.000000 7123.542650 7762.096917
-7750.000000 -16500.000000 -7750.000000 7099.797219 6371.854893
-7750.000000 -16500.000000 1000.000000 7081.683880 4983.618053
-7750.000000 -16500.000000 9750.000000 7088.299115 3607.168907
-7750.000000 -16500.000000 18500.000000 7097.561439 2216.404917
-7750.000000 -7750.000000 -16500.000000 6801.938680 7915.611537
-7750.000000 -7750.000000 -7750.000000 6778.469627 6470.288127
-7750.000000 -7750.000000 1000.000000 6761.339271 5030.185614
-7750.000000 -7750.000000 9750.000000 6769.303795 3597.795946
-7750.000000 -7750.000000 18500.000000 6779.277757 2147.233908
-7750.000000 1000.000000 -16500.000000 6453.161745 8081.580958
-7750.000000 1000.000000 -7750.000000 6430.584005 6576.602951
-7750.000000 1000.000000 1000.000000 6415.441944 5080.628691
-7750.000000 1000.000000 9750.000000 6421.464067 3589.204816
-7750.000000 1000.000000 18500.000000 6430.769842 2075.237656
-7750.000000 9750.000000 -16500.000000 6075.714059 8263.745417
-7750.000000 9750.000000 -7750.000000 6056.255985 6692.650596
-7750.000000 9750.000000 1000.000000 6044.156647 5133.833964
-7750.000000 9750.000000 9750.000000 6045.664622 3579.494689
-7750.000000 9750.000000 18500.000000 6050.452407 1997.602618
-7750.000000 18500.000000 -16500.000000 5664.702687 8462.758474
-7750.000000 18500.000000 -7750.000000 5649.883903 6819.393113
-7750.000000 18500.000000 1000.000000 5642.023455 5191.416859
-7750.000000 18500.000000 9750.000000 5637.605860 3567.875735
-7750.000000 18500.000000 18500.000000 5635.090942 1913.338571
1000.000000 -16500.000000 -16500.000000 5768.217138 7723.225285
1000.000000 -16500.000000 -7750.000000 5755.984973 6347.637349
1000.000000 -16500.000000 1000.000000 5749.615428 4985.760176
1000.000000 -16500.000000 9750.000000 5748.144493 3623.943018
1000.000000 -16500.000000 18500.000000 5750.150071 2243.891335
1000.000000 -7750.000000 -16500.000000 5403.437558 7874.428683
1000.000000 -7750.000000 -7750.000000 5393.250559 6444.450846
1000.000000 -7750.000000 1000.000000 5388.741635 5030.220096
1000.000000 -7750.000000 9750.000000 5382.233939 3616.033038
1000.000000 -7750.000000 18500.000000 5376.995069 2179.778129
1000.000000 1000.000000 -16500.000000 5005.381167 8040.061590
1000.000000 1000.000000 -7750.000000 4997.856744 6548.927894
1000.000000 1000.000000 1000.000000 4994.603958 5077.983380
1000.000000 1000.000000 9750.000000 4983.929224 3607.127013
1000.000000 1000.000000 18500.000000 4971.420227 2110.312010
1000.000000 9750.000000 -16500.000000 4569.256052 8221.845995
1000.000000 9750.000000 -7750.000000 4566.907335 6663.530717
1000.000000 9750.000000 1000.000000 4564.290296 5129.247030
1000.000000 9750.000000 9750.000000 4550.674065 3596.916773
1000.000000 9750.000000 18500.000000 4532.072936 2034.537901
1000.000000 18500.000000 -16500.000000 4096.179149 8419.310966
1000.000000 18500.000000 -7750.000000 4097.264446 6791.923757
1000.000000 18500.000000 1000.000000 4094.611727 5185.566999
1000.000000 18500.000000 9750.000000 4077.708856 3585.176643
1000.000000 18500.000000 18500.000000 4052.793200 1951.940023
9750.000000 -16500.000000 -16500.000000 4457.843528 7692.194079
9750.000000 -16500.000000 -7750.000000 4454.557696 6328.408323
9750.000000 -16500.000000 1000.000000 4452.622595 4983.559827
9750.000000 -16500.000000 9750.000000 4437.758989 3638.853993
9750.000000 -16500.000000 18500.000000 4420.507533 2273.774953
9750.000000 -7750.000000 -16500.000000 4039.630140 7843.781544
9750.000000 -7750.000000 -7750.000000 4040.660939 6424.047958
9750.000000 -7750.000000 1000.000000 4036.699041 5027.223457
9750.000000 -7750.000000 9750.000000 4020.711465 3629.803888
