0.0000000	0.0000000	0.0000000	-3.0000000	-3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.1390534	0.2632553	0.0987324	0.1347570	0.1498745	0.2248028	0.0878273	0.1731752	0.1041391	0.1437776	0.0761038	0.1793227	0.1101180	0.1751074	0.0701603	0.1484058	2743.8870489	-3591.2451672	-4405.8790337	6044.1384910	1749.7629829	-1790.2168940	325.4665917	415.0410930
0.0000000	0.0000000	0.0000000	0.0000000	-3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.1388182	0.2623836	0.0984103	0.1338130	0.1319902	0.1956205	0.1051614	0.2005527	0.1032425	0.1418757	0.0753108	0.1764450	0.0958133	0.1498704	0.0827717	0.1688585	2741.9478120	-3573.2939960	-1448.1757934	6061.4252738	1757.2635324	1149.3929729	333.6589197	355.7587755
0.0000000	0.0000000	0.0000000	3.0000000	-3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.1377917	0.2602330	0.0974111	0.1323618	0.1134142	0.1658614	0.1217197	0.2267193	0.1023133	0.1398067	0.0743817	0.1733021	0.0817163	0.1251866	0.0950055	0.1883243	2751.1802844	-3570.5896170	1512.3956028	6070.1490587	1758.7753960	4091.2012667	322.5911999	282.6761050
0.0000000	0.0000000	0.0000000	-3.0000000	0.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.1263503	0.2422183	0.1007179	0.1407697	0.1422693	0.2156455	0.0847181	0.1673119	0.0938085	0.1235489	0.0906416	0.2044659	0.1125151	0.1777654	0.0719724	0.1506740	1651.6113854	-841.6596597	-4355.1064581	4943.9317200	4492.8765883	-1778.0323317	322.2541615	368.4315670
0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.1260876	0.2412204	0.1003238	0.1395867	0.1256106	0.1880631	0.1007224	0.1927201	0.0931041	0.1219701	0.0898633	0.2012929	0.0978754	0.1519168	0.0851259	0.1717675	1653.0107038	-816.6601272	-1405.6388057	4969.6338574	4503.4291945	1159.5413626	353.0241763	332.3749404
0.0000000	0.0000000	0.0000000	3.0000000	0.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.1253238	0.2394424	0.0994305	0.1381341	0.1084807	0.1601892	0.1162015	0.2173705	0.0923018	0.1202995	0.0887408	0.1981655	0.0834428	0.1265503	0.0976276	0.1923305	1663.9031783	-819.6071002	1532.3144406	4983.8620313	4521.8035872	4118.5344150	327.1484538	303.0867281
0.0000000	0.0000000	0.0000000	-3.0000000	3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.1147036	0.2227094	0.1021971	0.1458806	0.1352384	0.2070847	0.0815799	0.1614720	0.0825575	0.1020826	0.1056971	0.2307154	0.1149902	0.1804415	0.0733077	0.1527975	536.4454360	1892.8184775	-4349.5100466	3823.6344491	7249.9742429	-1781.0886157	273.5002781	331.6427133
0.0000000	0.0000000	0.0000000	0.0000000	3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.1146166	0.2218342	0.1018765	0.1446505	0.1198643	0.1811649	0.0965539	0.1852956	0.0821981	0.1008912	0.1048348	0.2272600	0.0998241	0.1538106	0.0872505	0.1747785	544.6719256	1891.8784237	-1380.0250467	3853.8175547	7259.6428495	1168.4530974	370.1689338	339.1446286
0.0000000	0.0000000	0.0000000	3.0000000	3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.1139559	0.2201718	0.1010662	0.1430890	0.1039547	0.1548671	0.1109987	0.2083787	0.0813583	0.0995750	0.1034395	0.2237970	0.0849697	0.1277765	0.0998663	0.1960221	549.5368890	1897.4852409	1535.6636683	3871.7643878	7278.1112716	4132.4785649	328.1515162	328.7221913
0.0000000	0.0000000	0.0000000	-3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.1246815	0.2437467	0.1175829	0.1661479	0.1525296	0.2312930	0.0896506	0.1785708	0.1138956	0.1587571	0.0732586	0.1779974	0.1149605	0.1829582	0.0722314	0.1542248	-50.0569946	-4702.2940453	-4383.2709881	3234.2974421	657.9117290	-1776.7131398	263.9344225	395.8385040
