0.0000000	0.0000000	0.0000000	3.0000000	-3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000036	0.0822624	-0.0000013	0.0794094	-0.0000155	0.0652622	-0.0000104	0.0964170	-0.0000029	0.0746931	-0.0000020	0.0529124	-0.0000091	0.0491504	-0.0000186	0.0786167	-15867.9380909	-22356.5384774	2238.6812748	-334.3350994	-3690.6928171	4571.8567891	13203.0395959	191.8087353
0.0000000	0.0000000	0.0000000	0.0000000	-3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000045	0.0823845	-0.0000019	0.0793377	-0.0000181	0.0771411	-0.0000095	0.0845796	-0.0000026	0.0758601	-0.0000003	0.0540707	-0.0000112	0.0595723	-0.0000179	0.0705286	-8254.6949197	-8741.1194599	-992.6647353	-294.8171210	-3666.1555018	1684.7647257	10710.1260245	273.3832815
0.0000000	0.0000000	0.0000000	-3.0000000	-3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000027	0.0821405	-0.0000017	0.0789235	-0.0000195	0.0885221	-0.0000094	0.0725416	-0.0000043	0.0764103	-0.0000003	0.0546461	-0.0000105	0.0698702	-0.0000166	0.0613570	345.2585631	-14258.2418799	-1178.0291226	-254.9921868	-3670.1032850	-1214.1021660	10888.4090896	272.7575965
0.0000000	0.0000000	0.0000000	3.0000000	0.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000009	0.0721674	-0.0000012	0.0837848	-0.0000155	0.0632795	-0.0000114	0.0926793	-0.0000024	0.0703747	-0.0000024	0.0628785	-0.0000090	0.0510970	-0.0000203	0.0823210	718.3511242	-23383.1787102	3348.7983176	-2208.3760442	-1456.2703557	4559.9976065	11980.1294801	168.6174252
0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000014	0.0723140	-0.0000004	0.0835869	-0.0000183	0.0744693	-0.0000104	0.0814294	-0.0000019	0.0713571	-0.0000016	0.0640605	-0.0000108	0.0619770	-0.0000197	0.0736126	-8708.8461254	-6350.8894597	-438.2586825	-2148.5368660	-1443.6440332	1679.0143855	12856.5379037	258.0329793
0.0000000	0.0000000	0.0000000	-3.0000000	0.0000000	3.0000000	0.0000000	0.0000000	0.0000000	-0.0000003	0.0720105	-0.0000004	0.0829710	-0.0000206	0.0850582	-0.0000094	0.0699215	-0.0000022	0.0719218	-0.0000013	0.0647742	-0.0000111	0.0728447	-0.0000174	0.0640227	-16352.3408792	-20549.9780851	-1473.4339404	-2098.9018661	-1448.0620287	-1206.6726320	10483.1152428	274.6145894
0.0000000	0.0000000	0.0000000	3.0000000	3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	0.0000013	0.0629899	-0.0000015	0.0874312	-0.0000159	0.0614044	-0.0000105	0.0890150	-0.0000032	0.0652845	-0.0000023	0.0736950	-0.0000104	0.0531116	-0.0000203	0.0860473	1066.6689185	2832.6460748	2412.8593663	-4065.1695805	753.2778055	4530.3828117	9255.7219777	149.9284903
0.0000000	0.0000000	0.0000000	0.0000000	3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	0.0000002	0.0631483	-0.0000004	0.0871389	-0.0000184	0.0719350	-0.0000094	0.0783452	-0.0000029	0.0661061	-0.0000030	0.0749596	-0.0000098	0.0645640	-0.0000189	0.0766838	-21835.4880439	-8140.6053599	59.0154452	-3990.7732316	763.7999936	1650.5505045	15823.1784796	226.1123337
0.0000000	0.0000000	0.0000000	-3.0000000	3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	0.0000004	0.0629689	-0.0000022	0.0864606	-0.0000185	0.0819725	-0.0000093	0.0674501	-0.0000046	0.0667302	-0.0000043	0.0758734	-0.0000121	0.0760611	-0.0000192	0.0667264	-12033.6651811	-11466.0236076	114.3242716	-3923.0924008	755.8032070	-1222.4010832	8005.0635577	271.7708763
0.0000000	0.0000000	0.0000000	3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000041	0.0878925	-0.0000003	0.0677535	-0.0000157	0.0630031	-0.0000098	0.0926437	-0.0000041	0.0665015	0.0000001	0.0578347	-0.0000093	0.0479088	-0.0000197	0.0765812	-15837.3237141	-12248.0574509	2565.3826631	1921.0369764	-1772.4405114	4620.6880765	12239.4962046	197.3828172
0.0000000	0.0000000	0.0000000	0.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000039	0.0880893	-0.0000002	0.0677557	-0.0000175	0.0743997	-0.0000105	0.0814336	-0.0000030	0.0674379	-0.0000009	0.0589221	-0.0000092	0.0578349	-0.0000184	0.0686853	-1056.0706823	-1361.2822378	-158.5272986	1958.7743945	-1759.8660259	1715.1797499	13062.3641524	281.5924597
0.0000000	0.0000000	0.0000000	-3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000044	0.0879464	0.0000006	0.0675718	-0.0000198	0.0853989	-0.0000097	0.0701121	-0.0000036	0.0679635	-0.0000025	0.0595936	-0.0000097	0.0676750	-0.0000157	0.0600404	-10274.5821587	-9552.4835237	-1310.1734951	1986.7386197	-1759.7282904	-1181.4749520	9730.8436348	307.7890781
0.0000000	0.0000000	0.0000000	3.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000021	0.0781171	-0.0000013	0.0725909	-0.0000156	0.0613751	-0.0000102	0.0893400	-0.0000034	0.0619805	-0.0000012	0.0677319	-0.0000091	0.0497568	-0.0000196	0.0801180	-432.1818299	-16728.9752413	3282.1322578	46.7571214	466.4169640	4601.6681844	13311.9369080	192.9663527
0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000029	0.0782831	-0.0000021	0.0725969	-0.0000176	0.0722051	-0.0000098	0.0786762	-0.0000031	0.0627033	-0.0000037	0.0688509	-0.0000106	0.0601468	-0.0000181	0.0715733	-10439.0429498	-7603.0722243	-187.3739940	83.6227708	480.2232314	1693.7580716	12452.8056639	273.1198048
0.0000000	0.0000000	0.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000030	0.0780654	-0.0000003	0.0722679	-0.0000208	0.0824446	-0.0000078	0.0678881	-0.0000043	0.0632337	-0.0000010	0.0696346	-0.0000105	0.0704686	-0.0000173	0.0625718	5992.9490684	7599.2992920	-2326.4290940	118.8586876	474.1582838	-1175.0783492	14266.1486314	309.5029266
0.0000000	0.0000000	0.0000000	3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000014	0.0690419	-0.0000021	0.0768578	-0.0000140	0.0597884	-0.0000106	0.0861158	-0.0000018	0.0563957	-0.0000017	0.0781376	-0.0000085	0.0513915	-0.0000208	0.0833199	8304.6383411	-6403.8259147	2752.8115066	-1845.1580313	2697.9309449	4574.9474733	14259.3965342	190.5177055
0.0000000	0.0000000	0.0000000	0.0000000	3.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000008	0.0691735	-0.0000015	0.0767055	-0.0000157	0.0699843	-0.0000101	0.0758927	-0.0000022	0.0570319	-0.0000024	0.0791545	-0.0000101	0.0622620	-0.0000177	0.0741055	631.9343930	-14165.5505186	430.0322649	-1788.0808037	2681.8751382	1661.1425309	11141.1915244	252.6747783
0.0000000	0.0000000	0.0000000	-3.0000000	3.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-0.0000008	0.0688597	-0.0000013	0.0761410	-0.0000186	0.0795040	-0.0000088	0.0654960	-0.0000005	0.0576019	-0.0000056	0.0800766	-0.0000112	0.0731865	-0.0000169	0.0646780	-27516.1563850	-23992.0387502	-938.8597888	-1740.9696882	2663.9336433	-1207.7685692	11906.7186242	282.7366847
0.0000000	0.0000000	0.0000000	3.0000000	-3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	-0.0000026	0.0926476	0.0000020	0.0570778	-0.0000157	0.0608853	-0.0000109	0.0888438	-0.0000008	0.0589187	-0.0000022	0.0622939	-0.0000087	0.0468008	-0.0000195	0.0745634	10423.1782706	2616.2736196	3094.9842008	4176.1670011	150.6644781	4641.0981464	14269.6988081	208.4252658
0.0000000	0.0000000	0.0000000	0.0000000	-3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	-0.0000023	0.0928547	0.0000016	0.0570724	-0.0000172	0.0716717	-0.0000104	0.0782499	-0.0000007	0.0595986	-0.0000006	0.0633347	-0.0000107	0.0562092	-0.0000199	0.0668815	-2.9904408	-9641.7550001	500.0332708	4214.7596184	168.9902307	1735.7538393	11692.5763662	287.0063399
0.0000000	0.0000000	0.0000000	-3.0000000	-3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	-0.0000026	0.0926812	0.0000021	0.0568808	-0.0000189	0.0821026	-0.0000092	0.0674538	-0.0000016	0.0600933	-0.0000008	0.0640667	-0.0000105	0.0655747	-0.0000170	0.0587424	-5964.7350688	-21809.5217983	-455.7554226	4246.1131253	166.9155820	-1155.5174873	12195.6615346	351.6927832
0.0000000	0.0000000	0.0000000	3.0000000	0.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	-0.0000019	0.0831143	0.0000004	0.0621874	-0.0000146	0.0594487	-0.0000107	0.0858555	0.0000003	0.0539126	-0.0000027	0.0717091	-0.0000080	0.0482785	-0.0000184	0.0775054	-17928.6583537	4407.1891374	2686.1769238	2295.1781350	2397.6668212	4621.8301034	10613.7467461	213.3492744
0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	-0.0000033	0.0833345	-0.0000004	0.0622301	-0.0000160	0.0697492	-0.0000099	0.0758088	-0.0000024	0.0545195	-0.0000024	0.0726781	-0.0000081	0.0581048	-0.0000193	0.0692593	-17433.1647563	-1616.9377356	1214.4549203	2330.8398071	2386.5888980	1712.5325581	13254.4116481	278.1361010
0.0000000	0.0000000	0.0000000	-3.0000000	0.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	-0.0000025	0.0831616	0.0000005	0.0620592	-0.0000177	0.0796126	-0.0000095	0.0656030	-0.0000021	0.0550851	-0.0000028	0.0735705	-0.0000116	0.0680019	-0.0000184	0.0608263	-15066.3521120	388.6104696	1302.2210636	2354.3699522	2370.8924284	-1160.6390999	9886.6629912	328.8597020
0.0000000	0.0000000	0.0000000	3.0000000	3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	-0.0000005	0.0742154	-0.0000014	0.0667239	-0.0000133	0.0580296	-0.0000109	0.0829042	0.0000002	0.0481988	-0.0000052	0.0818014	-0.0000083	0.0497472	-0.0000202	0.0804250	6602.8641047	-6293.5129339	5108.0148714	400.4062847	4633.6739043	4593.6722417	14459.7573629	219.5328039
0.0000000	0.0000000	0.0000000	0.0000000	3.0000000	-3.0000000	0.0000000	0.0000000	0.0000000	-0.0000021	0.0743666	-0.0000009	0.0667494	-0.0000168	0.0678105	-0.0000098	0.0733025	0.0000003	0.0487052	-0.0000041	0.0827690	-0.0000106	0.0600962	-0.0000172	0.0715544	3922.6796579	7584.8144207	-103.5302924	434.2127636	4612.5492573	1669.2521324	10740.7066931	252.1680473
