      0.000000  -1.364242E-15   9.947598E-16      -31.42857   5.565971E-15      -40.00000       5.587824       2.223722       1.929225      -31.10795       89.54613       161.8474       7.792152       2.730855       1.913870      -31.05668       89.54648       161.8987       0.000000   -1.205410E-7   -5.865136E-7   -1.106296E-6   -3.771133E-7   -1.061023E-8    2.605865E-7    1.442388E-7   -2.883465E-7       1266.854      -2954.416      -763.5969      -572.6111     0.08733230     0.09420139     0.09075236     0.09166154    2.500403E-5    1.800789E-5    2.538108E-5    1.451186E-5       2027.428      -5727.666      -2447.432      -4242.103    1.773346E-7   -3.184959E-7   -2.405304E-6    2.383575E-6   -2.414803E-8   -4.897064E-8   -4.307419E-7   -2.332652E-7       1051.861       1276.537      -1764.253      -129.7706
 -9.094947E-16  -4.547474E-16   2.046363E-15      -25.71429       0.000000      -40.00000       5.587824       2.223722       1.929225      -31.10795       89.54613       161.8474       7.792152       2.730855       1.913870      -31.05668       89.54648       161.8987       0.000000   -1.030978E-7    6.925886E-7   -1.851840E-7    1.946610E-6    6.213559E-8   -4.585501E-8    1.766325E-7   -9.886727E-8      -688.2715       2271.305       1166.454      -506.8567     0.09657197      0.1042883      0.1003635      0.1014714    4.639354E-5    3.371456E-5    5.123294E-5    2.575014E-5       1963.527      -5674.155      -2737.975      -4851.385    8.397438E-7   -4.175451E-7   -3.378895E-6    3.076458E-6   -3.126630E-7    2.863413E-7   -2.186373E-8   -2.703176E-7       385.7123       4281.676      -2426.697       90.36538
 -6.821210E-16  -9.094947E-16   1.477929E-15      -20.00000   1.113194E-14      -40.00000       5.587824       2.223722       1.929225      -31.10795       89.54613       161.8474       7.792152       2.730855       1.913870      -31.05668       89.54648       161.8987       0.000000    1.868451E-6   -1.951581E-7   -3.064132E-6    3.747223E-7    1.894947E-7    1.564178E-7   -2.931930E-7   -4.049353E-7       1497.820       6238.228      -4119.999       42.47490      0.1027672      0.1113038      0.1069316      0.1081754   0.0001923622   0.0001257850   0.0002213740    9.444599E-5       2774.991      -7152.543      -2725.897      -4837.788    3.047686E-6    1.584837E-6   -4.211848E-6    1.237134E-6    1.569043E-8    1.052393E-7   -1.504309E-9   -3.429261E-8       3037.819       6788.181      -7656.669       129.4260
 -4.547474E-16  -9.094947E-16   1.136868E-15      -14.28571   6.361109E-15      -40.00000       5.587824       2.223722       1.929225      -31.10795       89.54613       161.8474       7.792152       2.730855       1.913870      -31.05668       89.54648       161.8987       0.000000    4.101952E-7    3.817051E-7   -1.057978E-6    2.268991E-6   -3.463667E-8    4.347800E-7   -3.228361E-7   -2.084267E-7       565.7220       3832.005       1.802684      -114.7006      0.1072833      0.1165591      0.1117926      0.1131346   0.0002712558   0.0001758005   0.0003183354   0.0001272078       2818.319      -7316.656      -2720.301      -4832.756    1.579754E-6    2.447942E-6   -3.007828E-6    2.734497E-6   -2.008280E-8   -1.094918E-8   -4.741275E-8   -4.823771E-9      -477.8641       1676.000      -930.9442      -350.9822
 -6.821210E-16  -9.094947E-16   4.547474E-16      -8.571429   1.590277E-14      -40.00000       5.587824       2.223722       1.929225      -31.10795       89.54613       161.8474       7.792152       2.730855       1.913870      -31.05668       89.54648       161.8987       0.000000    3.247894E-7   -1.129959E-6   -2.241983E-6   -6.821868E-8    2.108336E-7    7.875543E-8   -4.358966E-7   -6.075446E-8      -245.9144       540.1287      -4167.484       448.0964      0.1110700      0.1209272      0.1158521      0.1172667   0.0002654861   0.0001681673   0.0003085450   0.0001234584       2976.813      -7648.738      -2716.047      -4826.731    1.834909E-6    1.578648E-6   -2.392605E-6    8.929924E-7   -5.009916E-7   -4.618964E-8   -1.842596E-7    6.154706E-8       888.5314       4227.986      -4336.799       142.1517
 -5.684342E-16       0.000000   4.547474E-16      -2.857143   1.113194E-14      -40.00000       5.587824       2.223722       1.929225      -31.10795       89.54613       161.8474       7.792152       2.730855       1.913870      -31.05668       89.54648       161.8987       0.000000    8.337703E-7   -1.486089E-6   -2.466613E-6    1.326724E-6    2.795094E-7    4.069186E-7   -3.160943E-7   -1.873181E-7       1531.524      -284.7995      -3650.378      -10.64228      0.1117920      0.1220000      0.1167194      0.1182040   0.0002361730   0.0001431951   0.0002647093   0.0001131507       3289.439      -8252.344      -2706.139      -4817.125    2.474601E-6    2.108816E-6   -3.172895E-6   -1.418971E-7   -1.970900E-7    6.273282E-8    3.232118E-8    1.477426E-7      -247.8926       3588.279      -6377.498       257.2190
 -2.273737E-16  -9.094947E-16   2.273737E-16       2.857143   1.590277E-14      -40.00000       5.587824       2.223722       1.929225      -31.10795       89.54613       161.8474       7.792152       2.730855       1.913870      -31.05668       89.54648       161.8987       0.000000    7.808327E-7   -1.470169E-6   -1.611420E-6    8.976151E-7    1.897968E-8    1.527341E-7   -3.825843E-7   -5.071257E-8       937.0438      -317.4578      -2745.270      -397.2719      0.1118516      0.1224111      0.1168762      0.1185217   0.0002165179   0.0001295401   0.0002349864   0.0001082729       3364.942      -8463.636      -2686.236      -4811.484    2.605751E-6    1.779718E-6   -3.046193E-6    1.581843E-6   -4.441077E-7    1.084877E-7   -1.017337E-8   -4.794118E-8       1532.249       6327.480      -6063.652       137.7896
 -4.547474E-16  -1.364242E-15   9.094947E-16       8.571429   3.180555E-15      -40.00000       5.587824       2.223722       1.929225      -31.10795       89.54613       161.8474       7.792152       2.730855       1.913870      -31.05668       89.54648       161.8987       0.000000    8.902178E-7   -7.706296E-7   -2.335534E-6    3.529953E-7    2.840425E-7    2.848235E-7   -1.640889E-7   -1.462047E-7       2041.597       4365.733      -3934.281      -471.9752      0.1112217      0.1218910      0.1162748      0.1179649   0.0002030826   0.0001249425   0.0002211516   0.0001051806       3140.153      -8118.430      -2681.718      -4814.187    1.743539E-6    1.729117E-6   -3.031948E-6   -7.184971E-8   -2.983203E-7    1.439459E-7    6.342360E-9    9.749502E-8       713.2255       4754.660      -5470.921       331.5632
 -4.547474E-16       0.000000       0.000000       14.28571   2.067361E-14      -40.00000       5.587824       2.223722       1.929225      -31.10795       89.54613       161.8474       7.792152       2.730855       1.913870      -31.05668       89.54648       161.8987       0.000000   -3.848351E-7   -3.315273E-7   -1.878652E-6   -3.503389E-7    2.746945E-7    4.553004E-7   -1.103558E-8   -2.998785E-7      -1781.141       2691.281      -2536.335       29.96786      0.1089957      0.1197251      0.1140608      0.1157686   0.0005511467   0.0005606824   0.0006105776   0.0005014978      -958.1519      -1050.495      -1334.180      -2141.690    1.793487E-6    1.620685E-6   -3.502035E-6    1.123499E-6   -1.565037E-7   -2.322443E-7   -6.326093E-8   -1.507556E-7       1021.214       1784.236      -7787.671       811.9196
  3.979039E-16  -1.818989E-15  -4.547474E-16       20.00000   1.431250E-14      -40.00000       5.587824       2.223722       1.929225      -31.10795       89.54613       161.8474       7.792152       2.730855       1.913870      -31.05668       89.54648       161.8987       0.000000    1.469420E-6   -9.382892E-7   -1.283804E-6    9.793945E-7    1.108909E-6   -2.231048E-7    2.035900E-7   -7.381361E-7       428.6938       5982.957      -448.7595      -504.2898      0.1067735      0.1173225      0.1117248      0.1134572     0.03314007     0.03840843     0.03621958     0.03550863      -2058.839       862.2593      -19.80357       468.0117    1.306880E-6    1.688959E-6   -3.065721E-6    2.001072E-6    3.374494E-7   -9.878429E-7    1.259034E-6    9.725991E-7      -274.6857       1830.374      -3094.235       11.80997
